"method","arm","dataset","sample.size","effect_size","truth.model","time.seconds","timed.out","stalled"
"MR-GGI","CSa",1482,150,"large","M1.1",0.62749195098877,FALSE,FALSE
"MR-GGI","CSa",1483,150,"large","M2.1",0.612651109695435,FALSE,FALSE
"MR-GGI","CSa",1484,150,"large","M3",0.458672046661377,FALSE,FALSE
"MR-GGI","CSa",1485,150,"large","M4",0.660052061080933,FALSE,FALSE
"MR-GGI","CSa",1486,300,"large","M0.1",0.00580692291259766,FALSE,FALSE
"MR-GGI","CSa",1487,300,"large","M1.1",0.235749006271362,FALSE,FALSE
"MR-GGI","CSa",1488,300,"large","M2.1",0.320986032485962,FALSE,FALSE
"MR-GGI","CSa",1489,300,"large","M3",0.239890098571777,FALSE,FALSE
"MR-GGI","CSa",1490,300,"large","M4",0.152015924453735,FALSE,FALSE
"MR-GGI","CSa",1491,670,"large","M0.1",0.0294408798217773,FALSE,FALSE
"MR-GGI","CSa",1492,670,"large","M1.1",0.480544090270996,FALSE,FALSE
"MR-GGI","CSa",1493,670,"large","M2.1",0.405137062072754,FALSE,FALSE
"MR-GGI","CSa",1494,670,"large","M3",0.363608837127686,FALSE,FALSE
"MR-GGI","CSa",1495,670,"large","M4",0.214215040206909,FALSE,FALSE
"MR-GGI","CSa",1496,1000,"large","M0.1",0.121840953826904,FALSE,FALSE
"MR-GGI","CSa",1497,1000,"large","M1.1",0.0954830646514893,FALSE,FALSE
"MR-GGI","CSa",1498,1000,"large","M2.1",0.12116003036499,FALSE,FALSE
"MR-GGI","CSa",1499,1000,"large","M3",0.0646100044250488,FALSE,FALSE
"MR-GGI","CSa",1500,1000,"large","M4",0.0955028533935547,FALSE,FALSE
"MR-GGI","CSi",1,50,"small","M0.1",0.0207588672637939,FALSE,FALSE
"MR-GGI","CSi",2,50,"small","M1.1",0.0460231304168701,FALSE,FALSE
"MR-GGI","CSi",3,50,"small","M2.1",0.0428421497344971,FALSE,FALSE
"MR-GGI","CSi",4,50,"small","M3",0.0282111167907715,FALSE,FALSE
"MR-GGI","CSi",5,50,"small","M4",0.040855884552002,FALSE,FALSE
"MR-GGI","CSi",6,150,"small","M0.1",0.00313997268676758,FALSE,FALSE
"MR-GGI","CSi",7,150,"small","M1.1",0.02423095703125,FALSE,FALSE
"MR-GGI","CSi",8,150,"small","M2.1",0.0483348369598389,FALSE,FALSE
"MR-GGI","CSi",9,150,"small","M3",0.00351691246032715,FALSE,FALSE
"MR-GGI","CSi",10,150,"small","M4",0.0479190349578857,FALSE,FALSE
"MR-GGI","CSi",11,300,"small","M0.1",0.00175690650939941,FALSE,FALSE
"MR-GGI","CSi",12,300,"small","M1.1",0.0714728832244873,FALSE,FALSE
"MR-GGI","CSi",13,300,"small","M2.1",0.0154969692230225,FALSE,FALSE
"MR-GGI","CSi",14,300,"small","M3",0.0840079784393311,FALSE,FALSE
"MR-GGI","CSi",15,300,"small","M4",0.0299341678619385,FALSE,FALSE
"MR-GGI","CSi",16,670,"small","M0.1",0.00265097618103027,FALSE,FALSE
"MR-GGI","CSi",17,670,"small","M1.1",0.00291299819946289,FALSE,FALSE
"MR-GGI","CSi",18,670,"small","M2.1",0.0174078941345215,FALSE,FALSE
"MR-GGI","CSi",19,670,"small","M3",0.00242805480957031,FALSE,FALSE
"MR-GGI","CSi",20,670,"small","M4",0.00294709205627441,FALSE,FALSE
"MR-GGI","CSi",21,1000,"small","M0.1",0.00499296188354492,FALSE,FALSE
"MR-GGI","CSi",22,1000,"small","M1.1",0.103928804397583,FALSE,FALSE
"MR-GGI","CSi",23,1000,"small","M2.1",0.0806829929351807,FALSE,FALSE
"MR-GGI","CSi",24,1000,"small","M3",0.0128681659698486,FALSE,FALSE
"MR-GGI","CSi",25,1000,"small","M4",0.00373196601867676,FALSE,FALSE
"MR-GGI","CSi",26,50,"medium","M0.1",0.00382685661315918,FALSE,FALSE
"MR-GGI","CSi",27,50,"medium","M1.1",0.0403320789337158,FALSE,FALSE
"MR-GGI","CSi",28,50,"medium","M2.1",0.0313789844512939,FALSE,FALSE
"MR-GGI","CSi",29,50,"medium","M3",0.0619139671325684,FALSE,FALSE
"MR-GGI","CSi",30,50,"medium","M4",0.0073390007019043,FALSE,FALSE
"MR-GGI","CSi",31,150,"medium","M0.1",0.00382494926452637,FALSE,FALSE
"MR-GGI","CSi",32,150,"medium","M1.1",0.0584800243377686,FALSE,FALSE
"MR-GGI","CSi",33,150,"medium","M2.1",0.0345070362091064,FALSE,FALSE
"MR-GGI","CSi",34,150,"medium","M3",0.00445795059204102,FALSE,FALSE
"MR-GGI","CSi",35,150,"medium","M4",0.0312421321868896,FALSE,FALSE
"MR-GGI","CSi",36,300,"medium","M0.1",0.00167703628540039,FALSE,FALSE
"MR-GGI","CSi",37,300,"medium","M1.1",0.0444998741149902,FALSE,FALSE
"MR-GGI","CSi",38,300,"medium","M2.1",0.0536141395568848,FALSE,FALSE
"MR-GGI","CSi",39,300,"medium","M3",0.00175213813781738,FALSE,FALSE
"MR-GGI","CSi",40,300,"medium","M4",0.0793709754943848,FALSE,FALSE
"MR-GGI","CSi",41,670,"medium","M0.1",0.00308394432067871,FALSE,FALSE
"MR-GGI","CSi",42,670,"medium","M1.1",0.0944259166717529,FALSE,FALSE
"MR-GGI","CSi",43,670,"medium","M2.1",0.127285957336426,FALSE,FALSE
"MR-GGI","CSi",44,670,"medium","M3",0.251790046691895,FALSE,FALSE
"MR-GGI","CSi",45,670,"medium","M4",0.159938812255859,FALSE,FALSE
"MR-GGI","CSi",46,1000,"medium","M0.1",0.00307393074035645,FALSE,FALSE
"MR-GGI","CSi",47,1000,"medium","M1.1",0.113524913787842,FALSE,FALSE
"MR-GGI","CSi",48,1000,"medium","M2.1",0.0705060958862305,FALSE,FALSE
"MR-GGI","CSi",49,1000,"medium","M3",0.00541806221008301,FALSE,FALSE
"MR-GGI","CSi",50,1000,"medium","M4",0.0681490898132324,FALSE,FALSE
"MR-GGI","CSi",51,50,"large","M0.1",0.0467779636383057,FALSE,FALSE
"MR-GGI","CSi",52,50,"large","M1.1",0.0324840545654297,FALSE,FALSE
"MR-GGI","CSi",53,50,"large","M2.1",0.0483148097991943,FALSE,FALSE
"MR-GGI","CSi",54,50,"large","M3",0.0266060829162598,FALSE,FALSE
"MR-GGI","CSi",55,50,"large","M4",0.0374100208282471,FALSE,FALSE
"MR-GGI","CSi",56,150,"large","M0.1",0.0064091682434082,FALSE,FALSE
"MR-GGI","CSi",57,150,"large","M1.1",0.046328067779541,FALSE,FALSE
"MR-GGI","CSi",58,150,"large","M2.1",0.0236668586730957,FALSE,FALSE
"MR-GGI","CSi",59,150,"large","M3",0.0355880260467529,FALSE,FALSE
"MR-GGI","CSi",60,150,"large","M4",0.0384650230407715,FALSE,FALSE
"MR-GGI","CSi",61,300,"large","M0.1",0.00366306304931641,FALSE,FALSE
"MR-GGI","CSi",62,300,"large","M1.1",0.0380640029907227,FALSE,FALSE
"MR-GGI","CSi",63,300,"large","M2.1",0.0642669200897217,FALSE,FALSE
"MR-GGI","CSi",64,300,"large","M3",0.0108628273010254,FALSE,FALSE
"MR-GGI","CSi",65,300,"large","M4",0.0494790077209473,FALSE,FALSE
"MR-GGI","CSi",66,670,"large","M0.1",0.00819706916809082,FALSE,FALSE
"MR-GGI","CSi",67,670,"large","M1.1",0.0288121700286865,FALSE,FALSE
"MR-GGI","CSi",68,670,"large","M2.1",0.0877890586853027,FALSE,FALSE
"MR-GGI","CSi",69,670,"large","M3",0.0557630062103271,FALSE,FALSE
"MR-GGI","CSi",70,670,"large","M4",0.120351076126099,FALSE,FALSE
"MR-GGI","CSi",71,1000,"large","M0.1",0.00510811805725098,FALSE,FALSE
"MR-GGI","CSi",72,1000,"large","M1.1",0.124737977981567,FALSE,FALSE
"MR-GGI","CSi",73,1000,"large","M2.1",0.124052047729492,FALSE,FALSE
"MR-GGI","CSi",74,1000,"large","M3",0.0853509902954102,FALSE,FALSE
"MR-GGI","CSi",75,1000,"large","M4",0.106861114501953,FALSE,FALSE
"MR-GGI","CSi",76,50,"small","M0.1",0.00310707092285156,FALSE,FALSE
"MR-GGI","CSi",77,50,"small","M1.1",0.0186319351196289,FALSE,FALSE
"MR-GGI","CSi",78,50,"small","M2.1",0.028533935546875,FALSE,FALSE
"MR-GGI","CSi",79,50,"small","M3",0.0277600288391113,FALSE,FALSE
"MR-GGI","CSi",80,50,"small","M4",0.0181989669799805,FALSE,FALSE
"MR-GGI","CSi",81,150,"small","M0.1",0.0343940258026123,FALSE,FALSE
"MR-GGI","CSi",82,150,"small","M1.1",0.00682282447814941,FALSE,FALSE
"MR-GGI","CSi",83,150,"small","M2.1",0.0153508186340332,FALSE,FALSE
"MR-GGI","CSi",84,150,"small","M3",0.0387880802154541,FALSE,FALSE
"MR-GGI","CSi",85,150,"small","M4",0.0246660709381104,FALSE,FALSE
"MR-GGI","CSi",86,300,"small","M0.1",0.00197196006774902,FALSE,FALSE
"MR-GGI","CSi",87,300,"small","M1.1",0.0594198703765869,FALSE,FALSE
"MR-GGI","CSi",88,300,"small","M2.1",0.0513949394226074,FALSE,FALSE
"MR-GGI","CSi",89,300,"small","M3",0.0157032012939453,FALSE,FALSE
"MR-GGI","CSi",90,300,"small","M4",0.00397300720214844,FALSE,FALSE
"MR-GGI","CSi",91,670,"small","M0.1",0.0564110279083252,FALSE,FALSE
"MR-GGI","CSi",92,670,"small","M1.1",0.00383305549621582,FALSE,FALSE
"MR-GGI","CSi",93,670,"small","M2.1",0.0554718971252441,FALSE,FALSE
"MR-GGI","CSi",94,670,"small","M3",0.00456595420837402,FALSE,FALSE
"MR-GGI","CSi",95,670,"small","M4",0.170094966888428,FALSE,FALSE
"MR-GGI","CSi",96,1000,"small","M0.1",0.152436017990112,FALSE,FALSE
"MR-GGI","CSi",97,1000,"small","M1.1",0.00518894195556641,FALSE,FALSE
"MR-GGI","CSi",98,1000,"small","M2.1",0.0905780792236328,FALSE,FALSE
"MR-GGI","CSi",99,1000,"small","M3",0.111413955688477,FALSE,FALSE
"MR-GGI","CSi",100,1000,"small","M4",0.0995688438415527,FALSE,FALSE
"MR-GGI","CSi",101,50,"medium","M0.1",0.00347208976745605,FALSE,FALSE
"MR-GGI","CSi",102,50,"medium","M1.1",0.0166988372802734,FALSE,FALSE
"MR-GGI","CSi",103,50,"medium","M2.1",0.045745849609375,FALSE,FALSE
"MR-GGI","CSi",104,50,"medium","M3",0.0319561958312988,FALSE,FALSE
"MR-GGI","CSi",105,50,"medium","M4",0.0398039817810059,FALSE,FALSE
"MR-GGI","CSi",106,150,"medium","M0.1",0.0041201114654541,FALSE,FALSE
"MR-GGI","CSi",107,150,"medium","M1.1",0.0369040966033936,FALSE,FALSE
"MR-GGI","CSi",108,150,"medium","M2.1",0.044929027557373,FALSE,FALSE
"MR-GGI","CSi",109,150,"medium","M3",0.0282669067382812,FALSE,FALSE
"MR-GGI","CSi",110,150,"medium","M4",0.0220160484313965,FALSE,FALSE
"MR-GGI","CSi",111,300,"medium","M0.1",0.00186300277709961,FALSE,FALSE
"MR-GGI","CSi",112,300,"medium","M1.1",0.0281028747558594,FALSE,FALSE
"MR-GGI","CSi",113,300,"medium","M2.1",0.0280261039733887,FALSE,FALSE
"MR-GGI","CSi",114,300,"medium","M3",0.00338602066040039,FALSE,FALSE
"MR-GGI","CSi",115,300,"medium","M4",0.0204131603240967,FALSE,FALSE
"MR-GGI","CSi",116,670,"medium","M0.1",0.0682451725006104,FALSE,FALSE
"MR-GGI","CSi",117,670,"medium","M1.1",0.0362930297851562,FALSE,FALSE
"MR-GGI","CSi",118,670,"medium","M2.1",0.0643379688262939,FALSE,FALSE
"MR-GGI","CSi",119,670,"medium","M3",0.00526595115661621,FALSE,FALSE
"MR-GGI","CSi",120,670,"medium","M4",0.0868930816650391,FALSE,FALSE
"MR-GGI","CSi",121,1000,"medium","M0.1",0.00331020355224609,FALSE,FALSE
"MR-GGI","CSi",122,1000,"medium","M1.1",0.0892388820648193,FALSE,FALSE
"MR-GGI","CSi",123,1000,"medium","M2.1",0.127621173858643,FALSE,FALSE
"MR-GGI","CSi",124,1000,"medium","M3",0.0882351398468018,FALSE,FALSE
"MR-GGI","CSi",125,1000,"medium","M4",0.0223150253295898,FALSE,FALSE
"MR-GGI","CSi",126,50,"large","M0.1",0.00346493721008301,FALSE,FALSE
"MR-GGI","CSi",127,50,"large","M1.1",0.0221889019012451,FALSE,FALSE
"MR-GGI","CSi",128,50,"large","M2.1",0.0224001407623291,FALSE,FALSE
"MR-GGI","CSi",129,50,"large","M3",0.00259089469909668,FALSE,FALSE
"MR-GGI","CSi",130,50,"large","M4",0.0220310688018799,FALSE,FALSE
"MR-GGI","CSi",131,150,"large","M0.1",0.00857806205749512,FALSE,FALSE
"MR-GGI","CSi",132,150,"large","M1.1",0.0404090881347656,FALSE,FALSE
"MR-GGI","CSi",133,150,"large","M2.1",0.0496749877929688,FALSE,FALSE
"MR-GGI","CSi",134,150,"large","M3",0.0138521194458008,FALSE,FALSE
"MR-GGI","CSi",135,150,"large","M4",0.0118100643157959,FALSE,FALSE
"MR-GGI","CSi",136,300,"large","M0.1",0.00287699699401855,FALSE,FALSE
"MR-GGI","CSi",137,300,"large","M1.1",0.0366339683532715,FALSE,FALSE
"MR-GGI","CSi",138,300,"large","M2.1",0.0394070148468018,FALSE,FALSE
"MR-GGI","CSi",139,300,"large","M3",0.0249729156494141,FALSE,FALSE
"MR-GGI","CSi",140,300,"large","M4",0.0357890129089355,FALSE,FALSE
"MR-GGI","CSi",141,670,"large","M0.1",0.0285689830780029,FALSE,FALSE
"MR-GGI","CSi",142,670,"large","M1.1",0.0583131313323975,FALSE,FALSE
"MR-GGI","CSi",143,670,"large","M2.1",0.0385520458221436,FALSE,FALSE
"MR-GGI","CSi",144,670,"large","M3",0.0499680042266846,FALSE,FALSE
"MR-GGI","CSi",145,670,"large","M4",0.0578670501708984,FALSE,FALSE
"MR-GGI","CSi",146,1000,"large","M0.1",0.112442970275879,FALSE,FALSE
"MR-GGI","CSi",147,1000,"large","M1.1",0.0753569602966309,FALSE,FALSE
"MR-GGI","CSi",148,1000,"large","M2.1",0.0545358657836914,FALSE,FALSE
"MR-GGI","CSi",149,1000,"large","M3",0.0943930149078369,FALSE,FALSE
"MR-GGI","CSi",150,1000,"large","M4",0.0713419914245605,FALSE,FALSE
"MR-GGI","CSi",151,50,"small","M0.1",0.00649595260620117,FALSE,FALSE
"MR-GGI","CSi",152,50,"small","M1.1",0.0293419361114502,FALSE,FALSE
"MR-GGI","CSi",153,50,"small","M2.1",0.00346899032592773,FALSE,FALSE
"MR-GGI","CSi",154,50,"small","M3",0.00340700149536133,FALSE,FALSE
"MR-GGI","CSi",155,50,"small","M4",0.0183689594268799,FALSE,FALSE
"MR-GGI","CSi",156,150,"small","M0.1",0.0274348258972168,FALSE,FALSE
"MR-GGI","CSi",157,150,"small","M1.1",0.00674700736999512,FALSE,FALSE
"MR-GGI","CSi",158,150,"small","M2.1",0.0192081928253174,FALSE,FALSE
"MR-GGI","CSi",159,150,"small","M3",0.00371098518371582,FALSE,FALSE
"MR-GGI","CSi",160,150,"small","M4",0.0153460502624512,FALSE,FALSE
"MR-GGI","CSi",161,300,"small","M0.1",0.00545406341552734,FALSE,FALSE
"MR-GGI","CSi",162,300,"small","M1.1",0.0185878276824951,FALSE,FALSE
"MR-GGI","CSi",163,300,"small","M2.1",0.0245659351348877,FALSE,FALSE
"MR-GGI","CSi",164,300,"small","M3",0.00180697441101074,FALSE,FALSE
"MR-GGI","CSi",165,300,"small","M4",0.027379035949707,FALSE,FALSE
"MR-GGI","CSi",166,670,"small","M0.1",0.00394701957702637,FALSE,FALSE
"MR-GGI","CSi",167,670,"small","M1.1",0.120136022567749,FALSE,FALSE
"MR-GGI","CSi",168,670,"small","M2.1",0.188586950302124,FALSE,FALSE
"MR-GGI","CSi",169,670,"small","M3",0.00689220428466797,FALSE,FALSE
"MR-GGI","CSi",170,670,"small","M4",0.134964942932129,FALSE,FALSE
"MR-GGI","CSi",171,1000,"small","M0.1",0.00200390815734863,FALSE,FALSE
"MR-GGI","CSi",172,1000,"small","M1.1",0.00301790237426758,FALSE,FALSE
"MR-GGI","CSi",173,1000,"small","M2.1",0.0611488819122314,FALSE,FALSE
"MR-GGI","CSi",174,1000,"small","M3",0.00258612632751465,FALSE,FALSE
"MR-GGI","CSi",175,1000,"small","M4",0.0525481700897217,FALSE,FALSE
"MR-GGI","CSi",176,50,"medium","M0.1",0.0171108245849609,FALSE,FALSE
"MR-GGI","CSi",177,50,"medium","M1.1",0.0152208805084229,FALSE,FALSE
"MR-GGI","CSi",178,50,"medium","M2.1",0.0222680568695068,FALSE,FALSE
"MR-GGI","CSi",179,50,"medium","M3",0.0163428783416748,FALSE,FALSE
"MR-GGI","CSi",180,50,"medium","M4",0.0885040760040283,FALSE,FALSE
"MR-GGI","CSi",181,150,"medium","M0.1",0.0243790149688721,FALSE,FALSE
"MR-GGI","CSi",182,150,"medium","M1.1",0.0393378734588623,FALSE,FALSE
"MR-GGI","CSi",183,150,"medium","M2.1",0.0364978313446045,FALSE,FALSE
"MR-GGI","CSi",184,150,"medium","M3",0.0203769207000732,FALSE,FALSE
"MR-GGI","CSi",185,150,"medium","M4",0.0295951366424561,FALSE,FALSE
"MR-GGI","CSi",186,300,"medium","M0.1",0.00302815437316895,FALSE,FALSE
"MR-GGI","CSi",187,300,"medium","M1.1",0.0685598850250244,FALSE,FALSE
"MR-GGI","CSi",188,300,"medium","M2.1",0.0235340595245361,FALSE,FALSE
"MR-GGI","CSi",189,300,"medium","M3",0.0027918815612793,FALSE,FALSE
"MR-GGI","CSi",190,300,"medium","M4",0.0437209606170654,FALSE,FALSE
"MR-GGI","CSi",191,670,"medium","M0.1",0.0387639999389648,FALSE,FALSE
"MR-GGI","CSi",192,670,"medium","M1.1",0.0801727771759033,FALSE,FALSE
"MR-GGI","CSi",193,670,"medium","M2.1",0.080078125,FALSE,FALSE
"MR-GGI","CSi",194,670,"medium","M3",0.136039018630981,FALSE,FALSE
"MR-GGI","CSi",195,670,"medium","M4",0.127332925796509,FALSE,FALSE
"MR-GGI","CSi",196,1000,"medium","M0.1",0.0026860237121582,FALSE,FALSE
"MR-GGI","CSi",197,1000,"medium","M1.1",0.0502371788024902,FALSE,FALSE
"MR-GGI","CSi",198,1000,"medium","M2.1",0.0344960689544678,FALSE,FALSE
"MR-GGI","CSi",199,1000,"medium","M3",0.00272297859191895,FALSE,FALSE
"MR-GGI","CSi",200,1000,"medium","M4",0.082852840423584,FALSE,FALSE
"MR-GGI","CSi",201,50,"large","M0.1",0.00353193283081055,FALSE,FALSE
"MR-GGI","CSi",202,50,"large","M1.1",0.0417201519012451,FALSE,FALSE
"MR-GGI","CSi",203,50,"large","M2.1",0.08030104637146,FALSE,FALSE
"MR-GGI","CSi",204,50,"large","M3",0.0659751892089844,FALSE,FALSE
"MR-GGI","CSi",205,50,"large","M4",0.0317718982696533,FALSE,FALSE
"MR-GGI","CSi",206,150,"large","M0.1",0.00350284576416016,FALSE,FALSE
"MR-GGI","CSi",207,150,"large","M1.1",0.0393447875976562,FALSE,FALSE
"MR-GGI","CSi",208,150,"large","M2.1",0.0402419567108154,FALSE,FALSE
"MR-GGI","CSi",209,150,"large","M3",0.0346009731292725,FALSE,FALSE
"MR-GGI","CSi",210,150,"large","M4",0.0433001518249512,FALSE,FALSE
"MR-GGI","CSi",211,300,"large","M0.1",0.00490403175354004,FALSE,FALSE
"MR-GGI","CSi",212,300,"large","M1.1",0.0299019813537598,FALSE,FALSE
"MR-GGI","CSi",213,300,"large","M2.1",0.021981954574585,FALSE,FALSE
"MR-GGI","CSi",214,300,"large","M3",0.0357320308685303,FALSE,FALSE
"MR-GGI","CSi",215,300,"large","M4",0.0328919887542725,FALSE,FALSE
"MR-GGI","CSi",216,670,"large","M0.1",0.0933041572570801,FALSE,FALSE
"MR-GGI","CSi",217,670,"large","M1.1",0.0470719337463379,FALSE,FALSE
"MR-GGI","CSi",218,670,"large","M2.1",0.0548298358917236,FALSE,FALSE
"MR-GGI","CSi",219,670,"large","M3",0.067457914352417,FALSE,FALSE
"MR-GGI","CSi",220,670,"large","M4",0.115128993988037,FALSE,FALSE
"MR-GGI","CSi",221,1000,"large","M0.1",0.0975430011749268,FALSE,FALSE
"MR-GGI","CSi",222,1000,"large","M1.1",0.340046882629395,FALSE,FALSE
"MR-GGI","CSi",223,1000,"large","M2.1",0.193622827529907,FALSE,FALSE
"MR-GGI","CSi",224,1000,"large","M3",0.0751159191131592,FALSE,FALSE
"MR-GGI","CSi",225,1000,"large","M4",0.159771919250488,FALSE,FALSE
"MR-GGI","CSi",226,50,"small","M0.1",0.0290660858154297,FALSE,FALSE
"MR-GGI","CSi",227,50,"small","M1.1",0.0318419933319092,FALSE,FALSE
"MR-GGI","CSi",228,50,"small","M2.1",0.0403439998626709,FALSE,FALSE
"MR-GGI","CSi",229,50,"small","M3",0.0186750888824463,FALSE,FALSE
"MR-GGI","CSi",230,50,"small","M4",0.0211009979248047,FALSE,FALSE
"MR-GGI","CSi",231,150,"small","M0.1",0.0174911022186279,FALSE,FALSE
"MR-GGI","CSi",232,150,"small","M1.1",0.0291860103607178,FALSE,FALSE
"MR-GGI","CSi",233,150,"small","M2.1",0.030458927154541,FALSE,FALSE
"MR-GGI","CSi",234,150,"small","M3",0.018265962600708,FALSE,FALSE
"MR-GGI","CSi",235,150,"small","M4",0.0193631649017334,FALSE,FALSE
"MR-GGI","CSi",236,300,"small","M0.1",0.0213940143585205,FALSE,FALSE
"MR-GGI","CSi",237,300,"small","M1.1",0.0212740898132324,FALSE,FALSE
"MR-GGI","CSi",238,300,"small","M2.1",0.0459079742431641,FALSE,FALSE
"MR-GGI","CSi",239,300,"small","M3",0.00320100784301758,FALSE,FALSE
"MR-GGI","CSi",240,300,"small","M4",0.0401411056518555,FALSE,FALSE
"MR-GGI","CSi",241,670,"small","M0.1",0.00516700744628906,FALSE,FALSE
"MR-GGI","CSi",242,670,"small","M1.1",0.124465227127075,FALSE,FALSE
"MR-GGI","CSi",243,670,"small","M2.1",0.154124021530151,FALSE,FALSE
"MR-GGI","CSi",244,670,"small","M3",0.00633716583251953,FALSE,FALSE
"MR-GGI","CSi",245,670,"small","M4",0.210216999053955,FALSE,FALSE
"MR-GGI","CSi",246,1000,"small","M0.1",0.00277805328369141,FALSE,FALSE
"MR-GGI","CSi",247,1000,"small","M1.1",0.0796031951904297,FALSE,FALSE
"MR-GGI","CSi",248,1000,"small","M2.1",0.316183090209961,FALSE,FALSE
"MR-GGI","CSi",249,1000,"small","M3",0.00673818588256836,FALSE,FALSE
"MR-GGI","CSi",250,1000,"small","M4",0.279412031173706,FALSE,FALSE
"MR-GGI","CSi",251,50,"medium","M0.1",0.0895118713378906,FALSE,FALSE
"MR-GGI","CSi",252,50,"medium","M1.1",0.0328290462493896,FALSE,FALSE
"MR-GGI","CSi",253,50,"medium","M2.1",0.0225911140441895,FALSE,FALSE
"MR-GGI","CSi",254,50,"medium","M3",0.00348806381225586,FALSE,FALSE
"MR-GGI","CSi",255,50,"medium","M4",0.0216529369354248,FALSE,FALSE
"MR-GGI","CSi",256,150,"medium","M0.1",0.00323915481567383,FALSE,FALSE
"MR-GGI","CSi",257,150,"medium","M1.1",0.0221500396728516,FALSE,FALSE
"MR-GGI","CSi",258,150,"medium","M2.1",0.0146200656890869,FALSE,FALSE
"MR-GGI","CSi",259,150,"medium","M3",0.00388503074645996,FALSE,FALSE
"MR-GGI","CSi",260,150,"medium","M4",0.0158660411834717,FALSE,FALSE
"MR-GGI","CSi",261,300,"medium","M0.1",0.00369596481323242,FALSE,FALSE
"MR-GGI","CSi",262,300,"medium","M1.1",0.0272848606109619,FALSE,FALSE
"MR-GGI","CSi",263,300,"medium","M2.1",0.0506560802459717,FALSE,FALSE
"MR-GGI","CSi",264,300,"medium","M3",0.0468108654022217,FALSE,FALSE
"MR-GGI","CSi",265,300,"medium","M4",0.0536959171295166,FALSE,FALSE
"MR-GGI","CSi",266,670,"medium","M0.1",0.00780010223388672,FALSE,FALSE
"MR-GGI","CSi",267,670,"medium","M1.1",0.267426013946533,FALSE,FALSE
"MR-GGI","CSi",268,670,"medium","M2.1",0.0268909931182861,FALSE,FALSE
"MR-GGI","CSi",269,670,"medium","M3",0.0460751056671143,FALSE,FALSE
"MR-GGI","CSi",270,670,"medium","M4",0.140423059463501,FALSE,FALSE
"MR-GGI","CSi",271,1000,"medium","M0.1",0.145198106765747,FALSE,FALSE
"MR-GGI","CSi",272,1000,"medium","M1.1",0.262897968292236,FALSE,FALSE
"MR-GGI","CSi",273,1000,"medium","M2.1",0.167589902877808,FALSE,FALSE
"MR-GGI","CSi",274,1000,"medium","M3",0.0611450672149658,FALSE,FALSE
"MR-GGI","CSi",275,1000,"medium","M4",0.248579978942871,FALSE,FALSE
"MR-GGI","CSi",276,50,"large","M0.1",0.0438010692596436,FALSE,FALSE
"MR-GGI","CSi",277,50,"large","M1.1",0.0342350006103516,FALSE,FALSE
"MR-GGI","CSi",278,50,"large","M2.1",0.0207760334014893,FALSE,FALSE
"MR-GGI","CSi",279,50,"large","M3",0.0178289413452148,FALSE,FALSE
"MR-GGI","CSi",280,50,"large","M4",0.0122480392456055,FALSE,FALSE
"MR-GGI","CSi",281,150,"large","M0.1",0.0348930358886719,FALSE,FALSE
"MR-GGI","CSi",282,150,"large","M1.1",0.022413969039917,FALSE,FALSE
"MR-GGI","CSi",283,150,"large","M2.1",0.0534698963165283,FALSE,FALSE
"MR-GGI","CSi",284,150,"large","M3",0.00323987007141113,FALSE,FALSE
"MR-GGI","CSi",285,150,"large","M4",0.00963997840881348,FALSE,FALSE
"MR-GGI","CSi",286,300,"large","M0.1",0.0445709228515625,FALSE,FALSE
"MR-GGI","CSi",287,300,"large","M1.1",0.0387189388275146,FALSE,FALSE
"MR-GGI","CSi",288,300,"large","M2.1",0.0270750522613525,FALSE,FALSE
"MR-GGI","CSi",289,300,"large","M3",0.0673010349273682,FALSE,FALSE
"MR-GGI","CSi",290,300,"large","M4",0.0273759365081787,FALSE,FALSE
"MR-GGI","CSi",291,670,"large","M0.1",0.00737404823303223,FALSE,FALSE
"MR-GGI","CSi",292,670,"large","M1.1",0.213536024093628,FALSE,FALSE
"MR-GGI","CSi",293,670,"large","M2.1",0.119231224060059,FALSE,FALSE
"MR-GGI","CSi",294,670,"large","M3",0.165961027145386,FALSE,FALSE
"MR-GGI","CSi",295,670,"large","M4",0.182249069213867,FALSE,FALSE
"MR-GGI","CSi",296,1000,"large","M0.1",0.242540836334229,FALSE,FALSE
"MR-GGI","CSi",297,1000,"large","M1.1",0.137084007263184,FALSE,FALSE
"MR-GGI","CSi",298,1000,"large","M2.1",0.108536958694458,FALSE,FALSE
"MR-GGI","CSi",299,1000,"large","M3",0.021068811416626,FALSE,FALSE
"MR-GGI","CSi",300,1000,"large","M4",0.0851948261260986,FALSE,FALSE
"MR-GGI","CSi",301,50,"small","M0.1",0.0221498012542725,FALSE,FALSE
"MR-GGI","CSi",302,50,"small","M1.1",0.00785303115844727,FALSE,FALSE
"MR-GGI","CSi",303,50,"small","M2.1",0.0227451324462891,FALSE,FALSE
"MR-GGI","CSi",304,50,"small","M3",0.00383710861206055,FALSE,FALSE
"MR-GGI","CSi",305,50,"small","M4",0.00370097160339355,FALSE,FALSE
"MR-GGI","CSi",306,150,"small","M0.1",0.00168895721435547,FALSE,FALSE
"MR-GGI","CSi",307,150,"small","M1.1",0.0398688316345215,FALSE,FALSE
"MR-GGI","CSi",308,150,"small","M2.1",0.0490949153900146,FALSE,FALSE
"MR-GGI","CSi",309,150,"small","M3",0.00323700904846191,FALSE,FALSE
